profile_bits,case,state_bit,state_region,x,y,z,cell_bit,prefix_distance,full32_distance,extended64_distance,first_changed_byte,changed_prefix_bit,first_controller_stage,first_non_single_stage,single_bit_until_first_output
128,5,3536,cube,2,7,6,0,0,23,133,27,,45,45,0
128,5,3537,cube,2,7,6,1,0,22,141,27,,45,45,0
128,5,3538,cube,2,7,6,2,0,20,147,27,,45,45,0
128,5,3539,cube,2,7,6,3,0,26,137,27,,45,45,0
128,5,3540,cube,2,7,6,4,0,20,151,27,,45,45,0
128,5,3541,cube,2,7,6,5,0,27,158,27,,45,45,0
128,5,3542,cube,2,7,6,6,0,18,148,27,,45,45,0
128,5,3543,cube,2,7,6,7,0,24,150,27,,45,45,0
128,5,3576,cube,7,7,6,0,0,0,105,39,,57,57,0
128,5,3577,cube,7,7,6,1,0,0,115,39,,57,57,0
128,5,3578,cube,7,7,6,2,0,0,88,39,,57,57,0
128,5,3579,cube,7,7,6,3,0,0,100,39,,57,57,0
128,5,3580,cube,7,7,6,4,0,0,108,39,,57,57,0
128,5,3581,cube,7,7,6,5,0,0,104,39,,57,57,0
128,5,3582,cube,7,7,6,6,0,0,102,39,,57,57,0
128,5,3583,cube,7,7,6,7,0,0,98,39,,57,57,0
128,5,3584,cube,0,0,7,0,0,54,164,20,,38,38,0
128,5,3585,cube,0,0,7,1,0,50,180,20,,38,38,0
128,5,3586,cube,0,0,7,2,0,39,182,20,,38,38,0
128,5,3587,cube,0,0,7,3,0,41,176,20,,38,38,0
128,5,3588,cube,0,0,7,4,0,55,182,20,,38,38,0
128,5,3589,cube,0,0,7,5,0,48,163,20,,38,38,0
128,5,3590,cube,0,0,7,6,0,49,187,20,,38,38,0
128,5,3591,cube,0,0,7,7,0,37,169,20,,38,38,0
128,5,3640,cube,7,0,7,0,0,0,53,52,,71,71,1
128,5,3641,cube,7,0,7,1,0,0,56,52,,71,71,1
128,5,3642,cube,7,0,7,2,0,0,59,52,,71,71,1
128,5,3643,cube,7,0,7,3,0,0,39,52,,71,71,1
128,5,3644,cube,7,0,7,4,0,0,53,52,,71,71,1
128,5,3645,cube,7,0,7,5,0,0,44,52,,71,71,1
128,5,3646,cube,7,0,7,6,0,0,52,52,,71,71,1
128,5,3647,cube,7,0,7,7,0,0,44,52,,71,71,1
128,5,3680,cube,4,1,7,0,0,0,108,36,,55,55,1
128,5,3681,cube,4,1,7,1,0,0,119,36,,55,55,1
128,5,3682,cube,4,1,7,2,0,0,116,36,,55,55,1
128,5,3683,cube,4,1,7,3,0,0,108,36,,55,55,1
128,5,3684,cube,4,1,7,4,0,0,110,36,,55,55,1
128,5,3685,cube,4,1,7,5,0,0,102,36,,55,55,1
128,5,3686,cube,4,1,7,6,0,0,108,36,,55,55,1
128,5,3687,cube,4,1,7,7,0,0,118,36,,55,55,1
128,5,3776,cube,0,3,7,0,0,62,194,17,,35,35,0
128,5,3777,cube,0,3,7,1,0,63,208,17,,35,35,0
128,5,3778,cube,0,3,7,2,0,66,189,17,,35,35,0
128,5,3779,cube,0,3,7,3,0,56,166,17,,35,35,0
128,5,3780,cube,0,3,7,4,0,62,174,17,,35,35,0
128,5,3781,cube,0,3,7,5,0,58,198,17,,35,35,0
128,5,3782,cube,0,3,7,6,0,63,183,17,,35,35,0
128,5,3783,cube,0,3,7,7,0,61,180,17,,35,35,0
128,5,3920,cube,2,5,7,0,0,21,147,26,,44,44,0
128,5,3921,cube,2,5,7,1,0,28,160,26,,44,44,0
128,5,3922,cube,2,5,7,2,0,23,140,26,,44,44,0
128,5,3923,cube,2,5,7,3,0,30,157,26,,44,44,0
128,5,3924,cube,2,5,7,4,0,20,158,26,,44,44,0
128,5,3925,cube,2,5,7,5,0,24,146,26,,44,44,0
128,5,3926,cube,2,5,7,6,0,21,152,26,,44,44,0
128,5,3927,cube,2,5,7,7,0,24,161,26,,44,44,0
128,5,3992,cube,3,6,7,0,0,25,142,26,,44,44,0
128,5,3993,cube,3,6,7,1,0,25,164,26,,44,44,0
128,5,3994,cube,3,6,7,2,0,22,148,26,,44,44,0
128,5,3995,cube,3,6,7,3,0,24,156,26,,44,44,0
128,5,3996,cube,3,6,7,4,0,26,139,26,,44,44,0
128,5,3997,cube,3,6,7,5,0,21,147,26,,44,44,0
128,5,3998,cube,3,6,7,6,0,24,144,26,,44,44,0
128,5,3999,cube,3,6,7,7,0,27,170,26,,44,44,0
128,5,4000,cube,4,6,7,0,0,0,89,43,,61,61,0
128,5,4001,cube,4,6,7,1,0,0,95,43,,61,61,0
128,5,4002,cube,4,6,7,2,0,0,85,43,,61,61,0
128,5,4003,cube,4,6,7,3,0,0,88,43,,61,61,0
128,5,4004,cube,4,6,7,4,0,0,78,43,,61,61,0
128,5,4005,cube,4,6,7,5,0,0,88,43,,61,61,0
128,5,4006,cube,4,6,7,6,0,0,98,43,,61,61,0
128,5,4007,cube,4,6,7,7,0,0,79,43,,61,61,0
128,6,8,cube,1,0,0,0,0,69,199,16,,34,34,0
128,6,9,cube,1,0,0,1,0,62,183,16,,34,34,0
128,6,10,cube,1,0,0,2,0,63,207,16,,34,34,0
128,6,11,cube,1,0,0,3,0,65,189,16,,34,34,0
128,6,12,cube,1,0,0,4,0,62,192,16,,34,34,0
128,6,13,cube,1,0,0,5,0,72,196,16,,34,34,0
128,6,14,cube,1,0,0,6,0,58,201,16,,34,34,0
128,6,15,cube,1,0,0,7,0,64,177,16,,34,34,0
128,6,24,cube,3,0,0,0,0,42,165,22,,40,40,0
128,6,25,cube,3,0,0,1,0,40,179,22,,40,40,0
128,6,26,cube,3,0,0,2,0,33,163,22,,40,40,0
128,6,27,cube,3,0,0,3,0,41,178,22,,40,40,0
128,6,28,cube,3,0,0,4,0,42,180,22,,40,40,0
128,6,29,cube,3,0,0,5,0,42,171,22,,40,40,0
128,6,30,cube,3,0,0,6,0,39,178,22,,40,40,0
128,6,31,cube,3,0,0,7,0,40,169,22,,40,40,0
128,6,160,cube,4,2,0,0,0,0,104,37,,56,56,1
128,6,161,cube,4,2,0,1,0,0,109,37,,56,56,1
128,6,162,cube,4,2,0,2,0,0,94,37,,56,56,1
128,6,163,cube,4,2,0,3,0,0,107,37,,56,56,1
128,6,164,cube,4,2,0,4,0,0,114,37,,56,56,1
128,6,165,cube,4,2,0,5,0,0,112,37,,56,56,1
128,6,166,cube,4,2,0,6,0,0,116,37,,56,56,1
128,6,167,cube,4,2,0,7,0,0,108,37,,56,56,1
128,6,224,cube,4,3,0,0,0,15,134,27,,45,45,0
128,6,225,cube,4,3,0,1,0,23,165,27,,45,45,0
128,6,226,cube,4,3,0,2,0,14,153,27,,45,45,0
128,6,227,cube,4,3,0,3,0,18,149,27,,45,45,0
128,6,228,cube,4,3,0,4,0,23,143,27,,45,45,0
128,6,229,cube,4,3,0,5,0,22,172,27,,45,45,0
128,6,230,cube,4,3,0,6,0,16,147,27,,45,45,0
128,6,231,cube,4,3,0,7,0,20,152,27,,45,45,0
128,6,280,cube,3,4,0,0,0,48,176,20,,38,38,0
128,6,281,cube,3,4,0,1,0,49,186,20,,38,38,0
128,6,282,cube,3,4,0,2,0,45,171,20,,38,38,0
128,6,283,cube,3,4,0,3,0,56,168,20,,38,38,0
128,6,284,cube,3,4,0,4,0,42,167,20,,38,38,0
128,6,285,cube,3,4,0,5,0,51,176,20,,38,38,0
128,6,286,cube,3,4,0,6,0,51,175,20,,38,38,0
128,6,287,cube,3,4,0,7,0,41,177,20,,38,38,0
128,6,392,cube,1,6,0,0,0,63,186,16,,34,34,0
128,6,393,cube,1,6,0,1,0,61,184,16,,34,34,0
128,6,394,cube,1,6,0,2,0,62,182,16,,34,34,0
128,6,395,cube,1,6,0,3,0,58,172,16,,34,34,0
128,6,396,cube,1,6,0,4,0,63,184,16,,34,34,0
128,6,397,cube,1,6,0,5,0,73,204,16,,34,34,0
128,6,398,cube,1,6,0,6,0,79,213,16,,34,34,0
128,6,399,cube,1,6,0,7,0,54,177,16,,34,34,0
128,6,472,cube,3,7,0,0,0,5,140,31,,49,49,0
128,6,473,cube,3,7,0,1,0,3,130,31,,49,49,0
128,6,474,cube,3,7,0,2,0,6,132,31,,49,49,0
128,6,475,cube,3,7,0,3,0,7,142,31,,49,49,0
128,6,476,cube,3,7,0,4,0,3,132,31,,49,49,0
128,6,477,cube,3,7,0,5,0,3,149,31,,49,49,0
128,6,478,cube,3,7,0,6,0,5,116,31,,49,49,0
128,6,479,cube,3,7,0,7,0,3,136,31,,49,49,0
128,6,480,cube,4,7,0,0,0,0,111,37,,55,55,0
128,6,481,cube,4,7,0,1,0,0,112,37,,55,55,0
128,6,482,cube,4,7,0,2,0,0,107,37,,55,55,0
128,6,483,cube,4,7,0,3,0,0,111,37,,55,55,0
128,6,484,cube,4,7,0,4,0,0,102,37,,55,55,0
128,6,485,cube,4,7,0,5,0,0,112,37,,55,55,0
128,6,486,cube,4,7,0,6,0,0,107,37,,55,55,0
128,6,487,cube,4,7,0,7,0,0,109,37,,55,55,0
128,6,496,cube,6,7,0,0,0,14,130,28,,46,46,0
128,6,497,cube,6,7,0,1,0,14,133,28,,46,46,0
128,6,498,cube,6,7,0,2,0,15,145,28,,46,46,0
128,6,499,cube,6,7,0,3,0,14,142,28,,46,46,0
128,6,500,cube,6,7,0,4,0,20,143,28,,46,46,0
128,6,501,cube,6,7,0,5,0,23,145,28,,46,46,0
128,6,502,cube,6,7,0,6,0,20,151,28,,46,46,0
128,6,503,cube,6,7,0,7,0,18,134,28,,46,46,0
128,6,528,cube,2,0,1,0,0,30,153,25,,43,43,0
128,6,529,cube,2,0,1,1,0,24,167,25,,43,43,0
128,6,530,cube,2,0,1,2,0,29,177,25,,43,43,0
128,6,531,cube,2,0,1,3,0,29,171,25,,43,43,0
128,6,532,cube,2,0,1,4,0,25,156,25,,43,43,0
128,6,533,cube,2,0,1,5,0,24,168,25,,43,43,0
128,6,534,cube,2,0,1,6,0,24,159,26,,43,43,0
128,6,535,cube,2,0,1,7,0,26,143,25,,43,43,0
128,6,544,cube,4,0,1,0,0,47,169,19,,37,37,0
128,6,545,cube,4,0,1,1,0,57,190,19,,37,37,0
128,6,546,cube,4,0,1,2,0,50,176,19,,37,37,0
128,6,547,cube,4,0,1,3,0,51,180,19,,37,37,0
128,6,548,cube,4,0,1,4,0,48,186,19,,37,37,0
128,6,549,cube,4,0,1,5,0,58,178,19,,37,37,0
128,6,550,cube,4,0,1,6,0,57,188,19,,37,37,0
128,6,551,cube,4,0,1,7,0,51,181,19,,37,37,0
128,6,656,cube,2,2,1,0,0,43,165,21,,39,39,0
128,6,657,cube,2,2,1,1,0,49,186,21,,39,39,0
128,6,658,cube,2,2,1,2,0,44,178,21,,39,39,0
128,6,659,cube,2,2,1,3,0,45,170,21,,39,39,0
128,6,660,cube,2,2,1,4,0,44,171,21,,39,39,0
128,6,661,cube,2,2,1,5,0,42,173,21,,39,39,0
128,6,662,cube,2,2,1,6,0,48,183,21,,39,39,0
128,6,663,cube,2,2,1,7,0,41,157,21,,39,39,0
128,6,664,cube,3,2,1,0,0,46,176,21,,39,39,0
128,6,665,cube,3,2,1,1,0,47,184,21,,39,39,0
128,6,666,cube,3,2,1,2,0,40,168,21,,39,39,0
128,6,667,cube,3,2,1,3,0,50,161,21,,39,39,0
128,6,668,cube,3,2,1,4,0,52,181,21,,39,39,0
128,6,669,cube,3,2,1,5,0,38,172,21,,39,39,0
128,6,670,cube,3,2,1,6,0,40,171,21,,39,39,0
128,6,671,cube,3,2,1,7,0,49,186,21,,39,39,0
128,6,672,cube,4,2,1,0,0,35,176,21,,39,39,0
128,6,673,cube,4,2,1,1,0,44,169,21,,39,39,0
128,6,674,cube,4,2,1,2,0,46,173,21,,39,39,0
128,6,675,cube,4,2,1,3,0,35,172,21,,39,39,0
128,6,676,cube,4,2,1,4,0,42,175,21,,39,39,0
128,6,677,cube,4,2,1,5,0,44,164,21,,39,39,0
128,6,678,cube,4,2,1,6,0,49,173,21,,39,39,0
128,6,679,cube,4,2,1,7,0,42,176,21,,39,39,0
128,6,736,cube,4,3,1,0,0,0,57,49,,68,68,1
128,6,737,cube,4,3,1,1,0,0,66,49,,68,68,1
128,6,738,cube,4,3,1,2,0,0,56,49,,68,68,1
128,6,739,cube,4,3,1,3,0,0,48,49,,68,68,1
128,6,740,cube,4,3,1,4,0,0,54,49,,68,68,1
128,6,741,cube,4,3,1,5,0,0,57,49,,68,68,1
128,6,742,cube,4,3,1,6,0,0,57,49,,68,68,1
128,6,743,cube,4,3,1,7,0,0,58,49,,68,68,1
128,6,752,cube,6,3,1,0,0,61,189,16,,34,34,0
128,6,753,cube,6,3,1,1,0,60,181,16,,34,34,0
128,6,754,cube,6,3,1,2,0,62,201,16,,34,34,0
128,6,755,cube,6,3,1,3,0,65,200,16,,34,34,0
128,6,756,cube,6,3,1,4,0,66,210,16,,34,34,0
128,6,757,cube,6,3,1,5,0,69,200,16,,34,34,0
128,6,758,cube,6,3,1,6,0,68,183,16,,34,34,0
128,6,759,cube,6,3,1,7,0,60,190,16,,34,34,0
128,6,816,cube,6,4,1,0,1,56,183,15,120,34,34,1
128,6,820,cube,6,4,1,4,1,58,180,15,124,34,34,1
128,6,823,cube,6,4,1,7,1,62,195,15,127,34,34,1
128,6,864,cube,4,5,1,0,0,0,21,59,,77,77,0
128,6,865,cube,4,5,1,1,0,0,23,59,,77,77,0
128,6,866,cube,4,5,1,2,0,0,16,59,,77,77,0
128,6,867,cube,4,5,1,3,0,0,12,59,,77,77,0
128,6,868,cube,4,5,1,4,0,0,19,59,,77,77,0
128,6,869,cube,4,5,1,5,0,0,16,59,,77,77,0
128,6,870,cube,4,5,1,6,0,0,16,59,,77,77,0
128,6,871,cube,4,5,1,7,0,0,14,59,,77,77,0
128,6,1008,cube,6,7,1,0,0,51,174,20,,38,38,0
128,6,1009,cube,6,7,1,1,0,49,189,20,,38,38,0
128,6,1010,cube,6,7,1,2,0,46,177,20,,38,38,0
128,6,1011,cube,6,7,1,3,0,47,173,20,,38,38,0
128,6,1012,cube,6,7,1,4,0,48,182,20,,38,38,0
128,6,1013,cube,6,7,1,5,0,50,170,20,,38,38,0
128,6,1014,cube,6,7,1,6,0,56,187,20,,38,38,0
128,6,1015,cube,6,7,1,7,0,52,174,20,,38,38,0
128,6,1016,cube,7,7,1,0,0,41,178,22,,40,40,0
128,6,1017,cube,7,7,1,1,0,38,167,22,,40,40,0
128,6,1018,cube,7,7,1,2,0,39,153,22,,40,40,0
128,6,1019,cube,7,7,1,3,0,42,166,22,,40,40,0
128,6,1020,cube,7,7,1,4,0,45,171,22,,40,40,0
128,6,1021,cube,7,7,1,5,0,44,179,22,,40,40,0
128,6,1022,cube,7,7,1,6,0,38,156,22,,40,40,0
128,6,1023,cube,7,7,1,7,0,43,183,22,,40,40,0
128,6,1040,cube,2,0,2,0,0,53,196,19,,37,37,0
128,6,1041,cube,2,0,2,1,0,44,174,19,,37,37,0
128,6,1042,cube,2,0,2,2,0,42,165,19,,37,37,0
128,6,1043,cube,2,0,2,3,0,45,166,19,,37,37,0
128,6,1044,cube,2,0,2,4,0,56,188,19,,37,37,0
128,6,1045,cube,2,0,2,5,0,54,186,19,,37,37,0
128,6,1046,cube,2,0,2,6,0,50,169,19,,37,37,0
128,6,1047,cube,2,0,2,7,0,57,180,19,,37,37,0
128,6,1048,cube,3,0,2,0,0,55,188,19,,37,37,0
128,6,1049,cube,3,0,2,1,0,55,183,19,,37,37,0
128,6,1050,cube,3,0,2,2,0,53,176,19,,37,37,0
128,6,1051,cube,3,0,2,3,0,46,178,19,,37,37,0
128,6,1052,cube,3,0,2,4,0,46,181,19,,37,37,0
128,6,1053,cube,3,0,2,5,0,52,182,19,,37,37,0
128,6,1054,cube,3,0,2,6,0,53,176,19,,37,37,0
128,6,1055,cube,3,0,2,7,0,57,169,19,,37,37,0
128,6,1064,cube,5,0,2,0,0,61,186,19,,37,37,0
128,6,1065,cube,5,0,2,1,0,48,176,19,,37,37,0
128,6,1066,cube,5,0,2,2,0,49,175,19,,37,37,0
128,6,1067,cube,5,0,2,3,0,46,166,19,,37,37,0
128,6,1068,cube,5,0,2,4,0,45,183,19,,37,37,0
128,6,1069,cube,5,0,2,5,0,53,176,19,,37,37,0
128,6,1070,cube,5,0,2,6,0,60,187,19,,37,37,0
128,6,1071,cube,5,0,2,7,0,51,174,19,,37,37,0
128,6,1248,cube,4,3,2,0,0,0,64,48,,66,66,0
128,6,1249,cube,4,3,2,1,0,0,58,48,,66,66,0
128,6,1250,cube,4,3,2,2,0,0,62,48,,66,66,0
128,6,1251,cube,4,3,2,3,0,0,65,48,,66,66,0
128,6,1252,cube,4,3,2,4,0,0,66,48,,66,66,0
128,6,1253,cube,4,3,2,5,0,0,60,48,,66,66,0
128,6,1254,cube,4,3,2,6,0,0,69,48,,66,66,0
128,6,1255,cube,4,3,2,7,0,0,67,48,,66,66,0
128,6,1264,cube,6,3,2,0,0,0,32,58,,76,76,0
128,6,1265,cube,6,3,2,1,0,0,26,58,,76,76,0
128,6,1266,cube,6,3,2,2,0,0,19,58,,76,76,0
128,6,1267,cube,6,3,2,3,0,0,21,58,,76,76,0
128,6,1268,cube,6,3,2,4,0,0,20,58,,76,76,0
128,6,1269,cube,6,3,2,5,0,0,27,58,,76,76,0
128,6,1270,cube,6,3,2,6,0,0,19,58,,76,76,0
128,6,1271,cube,6,3,2,7,0,0,21,58,,76,76,0
128,6,1304,cube,3,4,2,0,0,0,117,32,,50,50,0
128,6,1305,cube,3,4,2,1,0,0,139,32,,50,50,0
128,6,1306,cube,3,4,2,2,0,0,118,32,,50,50,0
128,6,1307,cube,3,4,2,3,0,0,134,32,,50,50,0
128,6,1308,cube,3,4,2,4,0,0,126,32,,50,50,0
128,6,1309,cube,3,4,2,5,0,0,116,32,,50,50,0
128,6,1310,cube,3,4,2,6,0,0,139,32,,50,50,0
128,6,1311,cube,3,4,2,7,0,0,140,32,,50,50,0
128,6,1312,cube,4,4,2,0,0,0,126,35,,53,53,0
128,6,1313,cube,4,4,2,1,0,0,115,35,,53,53,0
128,6,1314,cube,4,4,2,2,0,0,116,35,,53,53,0
128,6,1315,cube,4,4,2,3,0,0,118,35,,53,53,0
128,6,1316,cube,4,4,2,4,0,0,117,35,,53,53,0
128,6,1317,cube,4,4,2,5,0,0,114,35,,53,53,0
128,6,1318,cube,4,4,2,6,0,0,112,35,,53,53,0
128,6,1319,cube,4,4,2,7,0,0,119,35,,53,53,0
128,6,1352,cube,1,5,2,0,0,27,162,26,,44,44,0
128,6,1353,cube,1,5,2,1,0,28,149,26,,44,44,0
128,6,1354,cube,1,5,2,2,0,26,142,26,,44,44,0
128,6,1355,cube,1,5,2,3,0,24,156,26,,44,44,0
128,6,1356,cube,1,5,2,4,0,30,160,26,,44,44,0
128,6,1357,cube,1,5,2,5,0,27,147,26,,44,44,0
128,6,1358,cube,1,5,2,6,0,23,146,26,,44,44,0
128,6,1359,cube,1,5,2,7,0,22,159,26,,44,44,0
128,6,1376,cube,4,5,2,0,0,0,49,51,,69,69,0
128,6,1377,cube,4,5,2,1,0,0,62,51,,69,69,0
128,6,1378,cube,4,5,2,2,0,0,57,51,,69,69,0
128,6,1379,cube,4,5,2,3,0,0,46,51,,69,69,0
128,6,1380,cube,4,5,2,4,0,0,66,51,,69,69,0
128,6,1381,cube,4,5,2,5,0,0,57,51,,69,69,0
128,6,1382,cube,4,5,2,6,0,0,53,51,,69,69,0
128,6,1383,cube,4,5,2,7,0,0,59,51,,69,69,0
128,6,1416,cube,1,6,2,0,0,65,198,16,,34,34,0
128,6,1417,cube,1,6,2,1,0,62,197,16,,34,34,0
128,6,1418,cube,1,6,2,2,0,54,189,16,,34,34,0
128,6,1419,cube,1,6,2,3,0,61,189,16,,34,34,0
128,6,1420,cube,1,6,2,4,0,66,185,16,,34,34,0
128,6,1421,cube,1,6,2,5,0,61,198,16,,34,34,0
128,6,1422,cube,1,6,2,6,0,69,200,16,,34,34,0
128,6,1423,cube,1,6,2,7,0,64,181,16,,34,34,0
128,6,1424,cube,2,6,2,0,0,68,201,16,,34,34,0
128,6,1425,cube,2,6,2,1,0,71,200,16,,34,34,0
128,6,1426,cube,2,6,2,2,0,69,200,16,,34,34,0
128,6,1427,cube,2,6,2,3,0,64,203,16,,34,34,0
128,6,1428,cube,2,6,2,4,0,70,196,16,,34,34,0
128,6,1429,cube,2,6,2,5,0,56,178,16,,34,34,0
128,6,1430,cube,2,6,2,6,0,66,185,16,,34,34,0
128,6,1431,cube,2,6,2,7,0,57,193,16,,34,34,0
128,6,1432,cube,3,6,2,0,0,70,197,16,,34,34,0
128,6,1433,cube,3,6,2,1,0,61,193,16,,34,34,0
128,6,1434,cube,3,6,2,2,0,61,189,16,,34,34,0
128,6,1435,cube,3,6,2,3,0,69,180,16,,34,34,0
128,6,1436,cube,3,6,2,4,0,66,190,16,,34,34,0
128,6,1437,cube,3,6,2,5,0,57,192,16,,34,34,0
128,6,1438,cube,3,6,2,6,0,62,170,16,,34,34,0
128,6,1439,cube,3,6,2,7,0,63,183,16,,34,34,0
128,6,1440,cube,4,6,2,0,0,62,201,16,,34,34,0
128,6,1441,cube,4,6,2,1,0,62,201,16,,34,34,0
128,6,1442,cube,4,6,2,2,0,67,177,16,,34,34,0
128,6,1443,cube,4,6,2,3,0,61,195,16,,34,34,0
128,6,1444,cube,4,6,2,4,0,64,181,16,,34,34,0
128,6,1445,cube,4,6,2,5,0,61,189,16,,34,34,0
128,6,1446,cube,4,6,2,6,0,61,189,16,,34,34,0
128,6,1447,cube,4,6,2,7,0,56,191,16,,34,34,0
128,6,1512,cube,5,7,2,0,0,36,175,24,,42,42,0
128,6,1513,cube,5,7,2,1,0,35,166,24,,42,42,0
128,6,1514,cube,5,7,2,2,0,33,169,24,,42,42,0
128,6,1515,cube,5,7,2,3,0,29,160,24,,42,42,0
128,6,1516,cube,5,7,2,4,0,31,170,24,,42,42,0
128,6,1517,cube,5,7,2,5,0,45,170,24,,42,42,0
128,6,1518,cube,5,7,2,6,0,31,160,24,,42,42,0
128,6,1519,cube,5,7,2,7,0,24,151,24,,42,42,0
128,6,1632,cube,4,1,3,0,0,0,134,34,,52,52,0
128,6,1633,cube,4,1,3,1,0,0,110,34,,52,52,0
128,6,1634,cube,4,1,3,2,0,0,129,34,,52,52,0
128,6,1635,cube,4,1,3,3,0,0,116,34,,52,52,0
128,6,1636,cube,4,1,3,4,0,0,112,34,,52,52,0
128,6,1637,cube,4,1,3,5,0,0,122,34,,52,52,0
128,6,1638,cube,4,1,3,6,0,0,119,34,,52,52,0
128,6,1639,cube,4,1,3,7,0,0,129,34,,52,52,0
128,6,1664,cube,0,2,3,0,0,0,116,36,,55,55,1
128,6,1665,cube,0,2,3,1,0,0,107,36,,55,55,1
128,6,1666,cube,0,2,3,2,0,0,115,36,,55,55,1
128,6,1667,cube,0,2,3,3,0,0,119,36,,55,55,1
128,6,1668,cube,0,2,3,4,0,0,121,36,,55,55,1
128,6,1669,cube,0,2,3,5,0,0,113,36,,55,55,1
128,6,1670,cube,0,2,3,6,0,0,112,36,,55,55,1
128,6,1671,cube,0,2,3,7,0,0,114,36,,55,55,1
128,6,2229,cube,6,2,4,5,1,69,190,15,127,34,34,1
128,6,2264,cube,3,3,4,0,0,26,153,25,,43,43,0
128,6,2265,cube,3,3,4,1,0,18,151,25,,43,43,0
128,6,2266,cube,3,3,4,2,0,30,155,25,,43,43,0
128,6,2267,cube,3,3,4,3,0,31,159,25,,43,43,0
128,6,2268,cube,3,3,4,4,0,27,152,25,,43,43,0
128,6,2269,cube,3,3,4,5,0,22,157,25,,43,43,0
128,6,2270,cube,3,3,4,6,0,25,157,25,,43,43,0
128,6,2271,cube,3,3,4,7,0,33,171,25,,43,43,0
128,6,2288,cube,6,3,4,0,0,0,11,61,,79,79,0
128,6,2289,cube,6,3,4,1,0,0,15,61,,79,79,0
128,6,2290,cube,6,3,4,2,0,0,13,61,,79,79,0
128,6,2291,cube,6,3,4,3,0,0,9,61,,79,79,0
128,6,2292,cube,6,3,4,4,0,0,8,61,,79,79,0
128,6,2293,cube,6,3,4,5,0,0,14,61,,79,79,0
128,6,2294,cube,6,3,4,6,0,0,12,61,,79,79,0
128,6,2295,cube,6,3,4,7,0,0,13,61,,79,79,0
128,6,2323,cube,2,4,4,3,0,0,0,,,,,1
128,6,2456,cube,3,6,4,0,0,0,51,50,,68,68,0
128,6,2457,cube,3,6,4,1,0,0,54,50,,68,68,0
128,6,2458,cube,3,6,4,2,0,0,61,50,,68,68,0
128,6,2459,cube,3,6,4,3,0,0,56,50,,68,68,0
128,6,2460,cube,3,6,4,4,0,0,48,50,,68,68,0
128,6,2461,cube,3,6,4,5,0,0,62,50,,68,68,0
128,6,2462,cube,3,6,4,6,0,0,62,50,,68,68,0
128,6,2463,cube,3,6,4,7,0,0,59,50,,68,68,0
128,6,2504,cube,1,7,4,0,0,24,135,27,,45,45,0
128,6,2505,cube,1,7,4,1,0,21,135,27,,45,45,0
128,6,2506,cube,1,7,4,2,0,22,146,27,,45,45,0
128,6,2507,cube,1,7,4,3,0,20,135,27,,45,45,0
128,6,2508,cube,1,7,4,4,0,23,155,27,,45,45,0
128,6,2509,cube,1,7,4,5,0,19,149,27,,45,45,0
128,6,2510,cube,1,7,4,6,0,21,157,27,,45,45,0
128,6,2511,cube,1,7,4,7,0,24,159,27,,45,45,0
128,6,2544,cube,6,7,4,0,0,67,190,16,,34,34,0
128,6,2545,cube,6,7,4,1,0,65,192,16,,34,34,0
128,6,2546,cube,6,7,4,2,0,74,202,16,,34,34,0
128,6,2547,cube,6,7,4,3,0,57,171,16,,34,34,0
128,6,2548,cube,6,7,4,4,0,69,202,16,,34,34,0
128,6,2549,cube,6,7,4,5,0,61,197,16,,34,34,0
128,6,2550,cube,6,7,4,6,0,56,198,16,,34,34,0
128,6,2551,cube,6,7,4,7,0,48,191,16,,34,34,0
128,6,2632,cube,1,1,5,0,0,46,168,19,,38,38,1
128,6,2633,cube,1,1,5,1,0,55,181,19,,38,38,1
128,6,2634,cube,1,1,5,2,0,43,169,19,,38,38,1
128,6,2635,cube,1,1,5,3,0,60,189,19,,38,38,1
128,6,2636,cube,1,1,5,4,0,61,187,19,,38,38,1
128,6,2637,cube,1,1,5,5,0,44,173,19,,38,38,1
128,6,2638,cube,1,1,5,6,0,46,174,19,,38,38,1
128,6,2639,cube,1,1,5,7,0,47,178,19,,38,38,1
128,6,2648,cube,3,1,5,0,0,0,0,,,,,1
128,6,2649,cube,3,1,5,1,0,0,0,,,,,1
128,6,2650,cube,3,1,5,2,0,0,0,,,,,1
128,6,2651,cube,3,1,5,3,0,0,0,,,,,1
128,6,2652,cube,3,1,5,4,0,0,0,,,,,1
128,6,2653,cube,3,1,5,5,0,0,0,,,,,1
128,6,2654,cube,3,1,5,6,0,0,0,,,,,1
128,6,2655,cube,3,1,5,7,0,0,0,,,,,1
128,6,2656,cube,4,1,5,0,0,0,40,55,,74,74,1
128,6,2657,cube,4,1,5,1,0,0,31,55,,74,74,1
128,6,2658,cube,4,1,5,2,0,0,31,55,,74,74,1
128,6,2659,cube,4,1,5,3,0,0,32,55,,74,74,1
128,6,2660,cube,4,1,5,4,0,0,37,55,,74,74,1
128,6,2661,cube,4,1,5,5,0,0,32,55,,74,74,1
128,6,2662,cube,4,1,5,6,0,0,34,55,,74,74,1
128,6,2663,cube,4,1,5,7,0,0,34,55,,74,74,1
128,6,2776,cube,3,3,5,0,0,0,0,,,,,1
128,6,2777,cube,3,3,5,1,0,0,0,,,,,1
128,6,2778,cube,3,3,5,2,0,0,0,,,,,1
128,6,2779,cube,3,3,5,3,0,0,0,,,,,1
128,6,2780,cube,3,3,5,4,0,0,0,,,,,1
